,index,J_true,J_obs,Q_true,Q_obs
911,1511,0.0,0.0002789114489738005,0.00016771954642513215,0.00011307416820219566
912,1512,0.0,0.0012137950087270457,0.00016597246781653702,0.0002491508677377615
913,1513,0.0,0.0005319281065385884,0.00016424358794344808,0.00016280552708324676
914,1514,0.0,2.7717443502711395e-05,0.00016253271723570383,0.0001873117452206379
915,1515,0.0,0.0004385852063707576,0.00016083966809783194,7.421410043532576e-05
916,1516,0.0,0.0008328356670306563,0.00015916425488847951,0.00011498345794057384
917,1517,0.0,0.0006454573496923349,0.00015750629390005785,7.180252298177322e-05
918,1518,0.0,0.00021248484262775577,0.00015586560333859893,0.00015131009931043866
919,1519,0.0,0.00048366882010652233,0.00015424200330382186,0.00025703954693984045
920,1520,0.0,0.00030808580308334704,0.00015263531576940705,0.0001909650863907526
921,1521,0.0,0.0004694420307221635,0.00015104536456347572,0.00017711390936909772
922,1522,0.0,0.00018430233033147556,0.00014947197534927284,0.00016152247384929386
923,1523,0.0,9.715304500124912e-05,0.00014791497560605126,2.9816386528558076e-05
924,1524,0.0,0.000420271647738612,0.0001463741946101549,0.00015505404586070795
925,1525,0.0,0.00048220019419951553,0.00014484946341629913,0.0001402364617750149
926,1526,0.0,0.001549769524898075,0.00014334061483904602,0.00019431950102940832
927,1527,0.0,0.0005412744860479625,0.00014184748343447261,0.00010588087172336078
928,1528,0.0,0.0010311738236491524,0.0001403699054820302,0.000151478176193181
929,1529,0.0,0.0007190497070387522,0.0001389077189665924,0.00019211403313334905
930,1530,0.0,9.372161865142992e-05,0.0001374607635606904,8.389834350456194e-05
931,1531,0.0,0.0002553493110655675,0.00013602888060693322,0.00019600315519334362
932,1532,0.0,0.0009607299165708461,0.000134611913100611,0.00012146723398338617
933,1533,0.0,0.0008294684296490657,0.00013320970567247964,0.00015340102903594992
934,1534,0.0,0.0008068313468163182,0.00013182210457172465,3.0031032248111717e-05
935,1535,0.0,0.0005047878405702831,0.00013044895764910254,9.20434493056342e-05
936,1536,0.0,0.00018473988417428273,0.00012909011434025772,0.0001653821860686563
937,1537,0.0,3.088686667714546e-05,0.00012774542564921338,0.0002027138468414677
938,1538,0.0,0.0005112484023313082,0.00012641474413203408,0.00010653001744223568
939,1539,0.0,0.00019941701827110587,0.00012509792388065873,0.00014166339089139007
940,1540,0.0,0.0006626166843730964,0.00012379482050690188,0.00014403497202544142
941,1541,0.0,0.00047062226351383767,0.00012250529112662166,9.25349598988756e-05
942,1542,0.0,0.0002504597966176108,0.00012122919434405269,1.1402694355135438e-05
943,1543,0.0,2.2069680110062592e-05,0.00011996639023630214,0.00019281885862343872
944,1544,0.0,0.0008437625862213881,0.00011871674033800734,6.577688637937673e-05
945,1545,0.0,0.0001535651449491616,0.0001174801076261531,0.00010271344704974872
946,1546,0.0,0.0003530906131149885,0.00011625635650504735,0.00012550673504772055
947,1547,0.0,4.9335687038873236e-05,0.00011504535279145311,0.0001824175519968188
