,index,J_true,J_obs,Q_true,Q_obs
1109,1709,0.0,6.513978353669247e-05,0.0010532110440014623,0.0010366683075669334
1110,1710,0.0,0.0024120226689222347,0.0010422400956264471,0.0009921284843514035
1111,1711,0.0,0.00030491593992498144,0.0010313834279636717,0.0010012322689938416
1112,1712,0.0,0.000600105986451603,0.0010206398505890502,0.000979385610120381
1113,1713,0.0,0.00019846214303181732,0.0010100081854787476,0.0010108315622818537
1114,1714,0.0,0.0023479786977709523,0.0009994872668800106,0.0010950650876407478
1115,1715,0.0,0.00022556355687024606,0.0009890759411833438,0.0009979500748283385
1116,1716,0.0,0.001019494255702171,0.0009787730667960173,0.0009070643754315729
1117,1717,0.0,0.0017135457202924003,0.0009685775140168922,0.0009335755232751144
1118,1718,0.0,0.0016847762196732026,0.0009584881649125496,0.0009399362863896367
1119,1719,0.0,0.001071789958787819,0.0009485039131947106,0.0009822341722219954
1120,1720,0.0,0.0014262306440974704,0.0009386236640989324,0.0010779530042424484
1121,1721,0.0,7.641134823785629e-05,0.0009288463342645686,0.0008921741475591555
1122,1722,0.0,0.0006153213189572357,0.0009191708516159794,0.000870330246344006
1123,1723,0.0,0.002541938349869755,0.0009095961552449797,0.00092144605498663
1124,1724,0.0,0.0008555582539795739,0.0009001211952945112,0.0008756715681737317
1125,1725,0.0,0.0011465082313378194,0.0008907449328435268,0.0009304906256811411
1126,1726,0.0,0.0009635820484306266,0.0008814663397930734,0.0008695594862022244
1127,1727,0.0,0.0008356643073616628,0.0008722843987535623,0.0008342033204492545
1128,1728,0.0,0.0006557286958921927,0.0008631981029332127,0.0008641937303716174
1129,1729,0.0,0.0016302936064517904,0.0008542064560276584,0.0008891724500745536
1130,1730,0.0,0.00029514674930715434,0.0008453084721107036,0.0008897438385622096
1131,1731,0.0,0.0004648974308836694,0.0008365031755262172,0.0008230949319266542
1132,1732,0.0,0.00027559778328028214,0.0008277896007811525,0.0008253260286409464
1133,1733,0.0,0.0015747879317438362,0.0008191667924396822,0.0007272113731409926
1134,1734,0.0,0.0013796611302803765,0.0008106338050184355,0.0008746298546204884
1135,1735,0.0,0.0006688771429198336,0.0008021897028828268,0.000784519479694597
1136,1736,0.0,0.0021100655599487444,0.0007938335601444641,0.0008594354061235081
